loan_title,user_id,org_id,loan_package_id,package_name,brower_credit_score,amount,currency,status,amount_payable,principal_due,balance,penalty_due,charge_per_installment,no_of_installment,next_payment_date,payback_date,interest
OWAPQHTNDEMZLFBUJRCK,299,1981,197,UTEDVBFXYAMKQOIJLZNR,2251,34000,DEBCYLISRHWOFTNUZKXP,1,2426,50000,683,5000,187,REDOIWXZQBGJKALFVUYC,28-October-2021,28-October-2021,1265
PLVUMZJDNIWKQSOBRFAG,311,1539,145,KBJMIWDXFLRSEUZTVOAP,1565,34000,KBZDPUFXGQRNVOSITMCH,0,4957,50000,401,5000,678,TXJOCEUAPRHWVZFKNIBY,28-October-2021,28-October-2021,1143
BZVTNYWLDROJFCHMAQUI,530,1333,142,FLYDNVARCEKQITXHBOUP,2588,34000,VBGKEJPYAHZDLQTWNCRI,2,3090,50000,80,5000,519,CJLPAUIRWDBYTSXVKHOQ,28-October-2021,28-October-2021,1705
MJCVTXQHFBWROUNYDKLZ,59,1688,144,IRVXAUCHSYBTEZJQFNGD,3000,34000,RJCBFIDKUWGXHYMPVQAE,0,3533,50000,526,5000,144,GQARYHMNLKTJBUICOVZP,28-October-2021,28-October-2021,1453
OSTCIBFGRKYNLMJEADXH,51,554,109,KEVCIJBMUORXNSWTDHAZ,1841,34000,NTXKHBYGOSULRJFPADVE,0,4427,50000,50,5000,981,YNLJFOBVRMIQCZUXAGET,28-October-2021,28-October-2021,1061
SMRDIWJGUNYPAXZHEQFT,82,1244,103,EJBWZXQPLMTUVGDCRSYK,1736,34000,VZQUGSIHBFDNLAJWCRXK,4,4356,50000,992,5000,56,WCRDTGHNSMEZOPYLJBXV,28-October-2021,28-October-2021,1902
ADZWJHMTGNYFLCRISOPE,863,1598,114,YLTHFASXINOQWDMKPZEG,1406,34000,HODYRXKGUNVBQAWFPSTI,1,4513,50000,519,5000,293,OZGHDJBVIPTUFYSCAWMR,28-October-2021,28-October-2021,1717
GIMQJWECSANXKVPHRFYU,703,1495,166,ODXPMUATSZIQYFHGRKJV,2468,34000,QASLHMVGFRCKYETIOPJU,1,3257,50000,965,5000,346,UNVMCERBLOIDZAHXYKGQ,28-October-2021,28-October-2021,1087
PLZCHRVSEFDBYTMQIAWO,710,1858,200,YFTMUCQZISGDLENJPWOX,1735,34000,LXSTQOCYAWJFMRVUHPGN,4,3290,50000,608,5000,699,WFTLHVISUDRAOJCBEKYP,28-October-2021,28-October-2021,1976
GVLORNAIMHZFWDYEQKUJ,449,1272,101,XLPOHAJCEKIRNMDBQTSG,1051,34000,LABTRPIXJFQNVECYOKWH,4,2319,50000,905,5000,642,ZXJFRNMSGUEIQKOBATDL,28-October-2021,28-October-2021,1672
LVPWRHFTYNKZXOGDCAUS,343,1399,193,IYCRJBWXLDFSVPTHUNEK,1317,34000,CJMWBRXLUQVANYHETSGZ,3,4392,50000,181,5000,317,MPYFAGQCSVXUOKJNDBER,28-October-2021,28-October-2021,1768
MSAPEBXYUZCLORHKVTIG,822,1020,157,OIUHMDLRCZXJTFVYWPQS,2630,34000,ZBGVLWASXUYNPQKEJHTR,2,2064,50000,513,5000,399,XSHUDJLATCZVQNYWOPKF,28-October-2021,28-October-2021,1682
ZMYFLHDJQOCKAIBPUSEW,538,816,133,QMBNUCLJWDGIOXTSKFHY,2742,34000,NMXKILZRGJTHSOPUCYBQ,1,3462,50000,664,5000,222,JASGYWRIMDPELNHBXOKZ,28-October-2021,28-October-2021,1285
NSZBWHUEQCKYOJPMXRVG,218,1063,119,REFQZUKMNWAIJLYCVDHX,3213,34000,KMLCNUQSFRZXAYTJBWGI,0,2490,50000,478,5000,983,WEKOPSYFCVHBARUNTLGX,28-October-2021,28-October-2021,1136
WIRHZVNFYLAJUKDPESXQ,985,1639,164,XSFBDCQIAOYMZRHWLTUN,3022,34000,ASWTUGYFXQMBICPZOVED,3,3978,50000,557,5000,686,FGOTNSWILEYMDABJCPXZ,28-October-2021,28-October-2021,1790
PYUIEMRQDLFWTKHJSGVO,612,1890,181,QUGEIFTXCVZDKPBNRMAH,3026,34000,WTPJLSUMGYFIHBAZOQDC,1,3412,50000,704,5000,944,OYFVHXGCEQJIPRDTBULN,28-October-2021,28-October-2021,1727
BIQALJFYWDZUMRTKVHOE,251,1730,113,WZNHPQCMUODTXFAEYVKR,2123,34000,VNWBYPSMRXZQGAOIJHDC,0,2297,50000,916,5000,560,PGEAMZSYBFLXJNWKDRIU,28-October-2021,28-October-2021,1375
ASVIFRYCOKUBNHZDLEGW,442,540,154,EPBRJCUIMANHDYTSKQZF,1188,34000,OPUQIRYDFSXHWGKEBCZN,0,2488,50000,393,5000,652,ZOQTBRWHFLXJESKUMYDP,28-October-2021,28-October-2021,1035
IMJVBROWFAPLNZYCXSGQ,568,1005,132,CDVHMAGINFLOZQSBXWYE,2494,34000,ETILDZUXMVCWRPYHQNGB,1,3252,50000,281,5000,599,UPFIBAWHZECVNOYXRSJM,28-October-2021,28-October-2021,1663
DTEUPAFNMQZYOBISJKVX,352,1624,110,SKEVRBQXMIDUHZOYGPNJ,1573,34000,IBSKCAYPOWRQGMHJFEDU,1,4519,50000,442,5000,650,ZTIBONLUDCESFVHJWYGR,28-October-2021,28-October-2021,1698
JTLOVBHIXGDFRCWESNKQ,18,568,186,QATBWIHUVEFGPJYOZDLN,3663,34000,IWJDNCUXQYZFMGEOPSBK,3,3450,50000,279,5000,447,DYBCSZLGTIUMRFWJVQPN,28-October-2021,28-October-2021,1548
JPBFWQGESNCVTLYAUXMK,360,503,183,HUMWPRYTVFSZKGEJLBAI,2985,34000,KBSINGURJDQLCZMHPFWA,3,3579,50000,681,5000,891,XPGOTESWKZMIRALJCUHQ,28-October-2021,28-October-2021,1055
QYUFADXVONPKSWGMEJTZ,474,686,137,WJSIYBDHTUKVQLNRFEXP,1352,34000,ZQYPJHMXKLGOTSNRBVWU,1,4598,50000,766,5000,358,SRMVGFJWDXUBTCPQAHYL,28-October-2021,28-October-2021,1067
GQVXLHPCASOMJRBTNEZK,838,1656,141,AVNKUPCJMZLDWOYXBQIF,3980,34000,RUGKSQIJMBOCFALEYWTH,0,4929,50000,655,5000,900,VFCYUMEWSTHABQDZKPLR,28-October-2021,28-October-2021,1787
HQICRJYUSDNTWOGLMFZP,161,1143,172,UMZLRITFNYQDGBXOKSHA,2027,34000,IYNDGKMLXARJUCTQVFHP,2,4818,50000,242,5000,33,ANMIJFYZVPBOHLERUKTX,28-October-2021,28-October-2021,1065
GNCUMJWVXIYATLRFEZSH,447,1958,151,WORSPFTNZJBEHGCQIKXU,3619,34000,CNDIYXWZEPSQFBAVJGUT,3,3751,50000,624,5000,618,WVMQNHTFBZRYIPXOKGCL,28-October-2021,28-October-2021,1546
DQTLZHYVINGACWRPMFOX,602,1357,167,LVQCDONIMFGPEUTARSXB,1865,34000,QYCRMBHSZIANGFDXLEPO,4,4367,50000,404,5000,503,RMVKWSFNUCOHIYLXJBGP,28-October-2021,28-October-2021,1984
FDYJPZOBQNSXIWUVGTCR,311,523,133,MWGFVUCTKIRSNAQLZBDO,1798,34000,KOQCMGZTBXIVNSJRWDEP,3,3932,50000,627,5000,768,RECFMZXUHWPBLOASYQGV,28-October-2021,28-October-2021,1258
ZAJUTVODKNICYQWSPXGF,145,1736,162,FMIVZJNARYXCUGLEPQTH,2030,34000,NCWXOPSZRHJBUGMYLQAF,1,3939,50000,337,5000,119,JVWFUHPTMDBYLXEZRGIN,28-October-2021,28-October-2021,1196
SLPAZXFNJCBVKTQIOGYU,584,711,148,ATEQDPKZFIVXWUYRCMNG,1126,34000,UAVOHJLMBEZRDGIWCQTS,2,3001,50000,741,5000,39,BYMPZAFKDJRWEUOVTSQX,28-October-2021,28-October-2021,1974
ZREDKLYHUIWXVCTNOSBA,368,583,191,BUCMGTWQYHVENOLRAKPD,1114,34000,WRLZHICKNXDMQSEUABYO,1,2588,50000,374,5000,272,QUDILOFHAKSEBVXWGRZT,28-October-2021,28-October-2021,1091
VQOPJINABKELHWFXZDMG,33,1882,177,ESNDHLBTOYZQJKMRWIPA,1697,34000,YQEGDRHVZPSUXJAKWOCN,0,3167,50000,757,5000,753,WIDPTXFMKBHQVSJONCGA,28-October-2021,28-October-2021,1664
OVTPZBGJUCNDAEMYKSQH,937,725,167,LUFXOBDAZQIJMCVPSYTR,1406,34000,WRMXJOBDNHVSZQFACKYG,0,2266,50000,464,5000,111,BUIKNRPAEDJOTFWMVLGH,28-October-2021,28-October-2021,1796
GXYWLIRQJTFNPDEBUVOA,310,586,140,PDXFILUZVYROJETQNAGB,3973,34000,FTWRBEPSOJLVQZMKGNCY,2,2644,50000,718,5000,247,IQCDTOZMWVHJXGSNREBL,28-October-2021,28-October-2021,1544
JGFCADIWNRESHXYBLTPQ,47,597,140,XPJELHZMSUBYICRDNFTW,1189,34000,YKSCRNLHEMBTAVJZDFGQ,3,2333,50000,697,5000,369,EBOISFNZUTAJKVGYWXLM,28-October-2021,28-October-2021,1275
WBAJHXKYMOZPLNFSRQED,169,1558,149,EWVPHZDJROLGFQUNYMSB,1844,34000,ZHIMSQYWXRVNFOJUBCAK,4,2706,50000,147,5000,246,KEQRHYPDBIMSZLNTGACF,28-October-2021,28-October-2021,1289
GYKDSMWQZBAPFORVTHUI,261,821,133,TKQOWJNRZMAESHFDCXLP,2466,34000,CASDQOKVXNULPHYTMZRE,2,3276,50000,689,5000,861,AZLMKNRXPICTGESVQFJO,28-October-2021,28-October-2021,1249
BCIVHTFMRZLOGWYUJEDX,351,960,161,DWJMXILYEVFNOTARGCQH,1808,34000,TYLCHXKZMQAUPEFJGBIO,4,3644,50000,646,5000,192,GJBKMFXQPTLDSRCVEUIO,28-October-2021,28-October-2021,1544
MJKFUVBWXLZCTAQPHRYG,510,1234,194,PLTXWNVAQCYHDJUOZRBM,1955,34000,KTVCBWUMNDEYZPQFGRHL,0,3332,50000,134,5000,973,EIRHAGCPTLKSYFDZUXWV,28-October-2021,28-October-2021,1549
BUNXVHWAPOYMDKZSRFEJ,640,984,132,FWPRLXOKZHJYITQASBCM,1598,34000,LAINDPJCGTXVFQKZMEUW,0,4530,50000,839,5000,714,BXIWKETSVOCDMAFQLUYN,28-October-2021,28-October-2021,1665
BHSWCPFNMKYEJVLODURQ,466,1666,105,MPRNDSZEAHFCXQBIOTGJ,3241,34000,ZFRTPAMHLBKNUWGOYEVC,3,3355,50000,751,5000,790,LUHGBWVPTSDXKJMYNQFI,28-October-2021,28-October-2021,1874
RKIQJLOHVWFEPACTGDSZ,361,727,121,IKAZTGCNQJSUWOMFRPEH,3362,34000,QTBKHEGXPMCODNSJFIRV,0,4238,50000,600,5000,259,RETCNGYKJDLUXVIHSZQW,28-October-2021,28-October-2021,1501
QGDKHTWJPORIFYMVLUNS,936,1434,135,WANTRMOYIUECBHXZSDVQ,1678,34000,KTHCNFWJLESPYZUBMIAQ,3,2007,50000,651,5000,827,FJOSYNQXDBRVZCUALTKI,28-October-2021,28-October-2021,1955
PFWAREMYHKTZQJSNDGCU,952,1941,104,AWSJVMKINQXLHFBDPOZT,1774,34000,KNEWVLAIBRSHYTCFUGDO,4,4775,50000,716,5000,951,SWNUFKEOPAXVGRBJCTIZ,28-October-2021,28-October-2021,1123
TKCWLJVBNPAHEMUSFIQX,350,1064,119,BDJKXPZVCFSHUYEWTNRA,2701,34000,KHNQPVCTXFAGJYELWOSI,4,2174,50000,688,5000,166,GFXOZLAEIKUVPRJCMDHY,28-October-2021,28-October-2021,1715
QWTPZSKBHJUEYORCDXLA,30,1847,118,YKGATBZMCJUEIOSPNQXD,2747,34000,XHUFPKNTMQVYZOAWBGIL,1,3564,50000,905,5000,492,HDSWBPKQVCRZXTLAGIYU,28-October-2021,28-October-2021,1678
JVOFEZIRQDHTLXKAMUNB,650,1841,124,ZSAXMVHTQDWICRFPOLKN,2596,34000,ETRSONQVKBGHJYWLDUAM,2,4362,50000,590,5000,970,PJRWZBDISXCKAFTVOUQG,28-October-2021,28-October-2021,1047
DYNCPVBGUXFERITJHQWM,396,1033,144,WKXZRVTMPNIDEOJYSAHL,1105,34000,YDNVEFCUQXGPLRATZSJB,4,4414,50000,902,5000,162,LDQJOBHVXCIAWPTUMFRE,28-October-2021,28-October-2021,1444
UPDZFMVRIQJBHCNASXLW,925,1923,121,LEZUQNACOJYGDXIPKTMB,3596,34000,CYVIEXUQZAONWMTKHLJS,2,4338,50000,30,5000,492,RXTGWYVFNMIJEQBPCKAH,28-October-2021,28-October-2021,1958
JLZSDCFNWIXHRBYAUPQE,962,1880,160,MRTJWLFXZGCPHKYSQNBA,3815,34000,XRKSBAMGWYJENVIQOLUT,0,2398,50000,676,5000,882,TANYQWKGCFVHDBXJEZMO,28-October-2021,28-October-2021,1734
GYXJPEDCTNQRHZOLFKAV,486,980,151,KBGZLPWUVIJOSRCFDAHY,3642,34000,WSJAHUCGQMLPDXITVKZE,0,3988,50000,519,5000,832,AKGUXFJIHOMLPRWDCZVQ,28-October-2021,28-October-2021,1473
CNZTKDEFOXWBQMGURJPA,318,998,101,UVXOQNHGCRDJFTEYLKMA,1214,34000,BXKCHMOWZDLIVJUFYSPA,2,2917,50000,742,5000,126,XGOYBRSKDJALPFMWHEZI,28-October-2021,28-October-2021,1813
IWUOQHYXLZEMNJVSKDTR,559,566,182,XOPESWUTBLNKQVCDHJZM,2754,34000,LKHYNWUJSRVBEDPFAQMG,3,2713,50000,730,5000,259,DGCMANUETLRKPWOHXJZB,28-October-2021,28-October-2021,1263
IMVWGOAXNZSBRCULJKHQ,134,1245,113,MCXRNVAFPDGSYKWEUHIT,1331,34000,ZQBRCTFGUDXEWVYPANLJ,1,2043,50000,819,5000,138,NWDCEFTMYXORKGIZBHQS,28-October-2021,28-October-2021,1027
ERYOQMBTXJIHLAPDGNKZ,217,1285,162,NKHOWSRFGTIXCDUZEMJB,2822,34000,QDMAFYHJGXWKNIBUCERS,4,4664,50000,812,5000,922,OWKXBDNJMAVZRQHFSPYL,28-October-2021,28-October-2021,1129
GPBADMJQSCRVYIHWXFEZ,418,891,129,ACXBFTLHODMNUJIEGWZS,1551,34000,AMEOFWCSRPYTUXJZBLND,0,4026,50000,306,5000,542,JVAQULSKNTFXBCDGMWPE,28-October-2021,28-October-2021,1404
WPIANTJDFBSVEZYUHMKX,891,875,198,YVBLANMGWUDFHJCSPERQ,2927,34000,DBIUQJWYTRENSLAKFXMP,4,2996,50000,468,5000,149,NPVMWAXZHBCRDOEULGTY,28-October-2021,28-October-2021,1792
MUXRYBADVGWIKNSCJZTP,1,685,183,GAECIQPFZXKWTSNYJDHR,1325,34000,UJLBWNCDRGHQXVOMISYZ,2,3391,50000,198,5000,81,FCIQZLSKYEOHDARVWPTB,28-October-2021,28-October-2021,1610
ABRGECKWZNVSOIXJLDUQ,100,1197,177,OBDSAIQGNPEZMFKYTWJR,2170,34000,XDZIEJROVMNLUFTYSWPB,3,4862,50000,465,5000,950,MVXWAUJNBSTDOGPFRIYC,28-October-2021,28-October-2021,1769
WCJPQKRSXYOUHELMBFVA,290,1818,159,SIFXKWOCTYHBQPLDRJEG,2623,34000,IJCGAMNLVBHUFDXSWTRO,1,4915,50000,884,5000,320,GKIBMDJZHVEQRYLNOFPC,28-October-2021,28-October-2021,1268
DOCKXVPWHZLRYUBAENTS,698,1085,145,MKOSFJHZXUIVDTNAQRYL,2292,34000,DGEAUCXPHJFBLNZYSORV,4,2247,50000,55,5000,570,JGXQZVNDLUWTESYIFRKB,28-October-2021,28-October-2021,1518
OBYENARLIFDTMWUJSKGC,573,1558,145,CZNTIDBJQEHXGSWAOMPF,1538,34000,VZBKECWNPRQLGHOASXTI,2,2568,50000,837,5000,534,VIXROUDGHFTALQCJSWZY,28-October-2021,28-October-2021,1969
HEOBCIPKDNJMVAYSZQGW,798,1278,112,AQRPXDUJYTWGOMBFKVZS,1039,34000,BJVWNSXUKEDAPTFYGIHM,2,3420,50000,554,5000,813,NTXSZLWQKMYVIBUHAPOC,28-October-2021,28-October-2021,1908
LHGWDAUQPJNFCIVXZSRB,508,747,129,FAOEQYJBDMKTVCGXNZPI,1881,34000,RHOPGCDMLBUESQKAVTXY,4,3514,50000,117,5000,163,VMKDNUFITBSLPXWQJCOZ,28-October-2021,28-October-2021,1795
AERHNYPLZOUGQMTDCKJW,573,1215,130,UMZBYDQCAXKVOLHNGRPW,2073,34000,NIRPWMTSBKYDJXAHVFQC,4,3568,50000,491,5000,382,RXYUEWTHJPAICFOSVLKG,28-October-2021,28-October-2021,1872
MYNXKSLOUCAIFWRPVGDZ,923,1260,101,OJZWLGADQFYMBTNKSPUC,2951,34000,SQAWGTNORVYCKDHZJPXU,3,4426,50000,131,5000,510,CLQYHDIBXKUOZNFRVSMT,28-October-2021,28-October-2021,1739
AQNHIGCDVZSTWJFOYKLU,356,1700,157,KIDFZLSAJRGWPQNMYCEO,3737,34000,ZPEDCJFMBWSLGNHYOTRA,3,2506,50000,34,5000,738,DSVQYZIUEMBNOHLAJGWP,28-October-2021,28-October-2021,1519
ELWKXCYTMZBAIPJSQHOU,872,1088,106,ABDSGEWHNLKVQMZPIUYR,3418,34000,HEFBPNMQJLSCOVYDRXZW,4,4800,50000,243,5000,721,YNMTVFLZOSRKUGXEDJAW,28-October-2021,28-October-2021,1509
GCRFXWTOLUYPZHEJBKVA,26,739,193,RNHVDZFIATYMOCLPWKXB,2405,34000,HSIWKOVXLPGDAFUMJBRT,3,3479,50000,777,5000,614,TYNRBZAHIJWGVMPQDXSE,28-October-2021,28-October-2021,1089
JPQHKILOYXVZUCBEWGMS,165,1573,192,MUYNITHSXQKEWRGLAVZO,3108,34000,VAQCIMTRWYPZSJBGENOK,1,3391,50000,494,5000,534,KJNMWEHVDITSZLPYRFAU,28-October-2021,28-October-2021,1093
SDXGNAZIJCHTYEMURLOK,485,1988,155,QDXONWHKZLEIJGYPURFT,1787,34000,RZXKMSPVDILOUYGTECHN,0,3951,50000,620,5000,76,HGRKFIWUTPJSOLEYAXZV,28-October-2021,28-October-2021,1361
HBUIJXMAZCQEOSFNVYDT,277,1277,179,IMTYWCVADJSZNURHOEBK,2869,34000,UEMQSPRKLAFCVBOJXWNH,2,2523,50000,62,5000,432,AKLBUYZWISOXDTFPRMHG,28-October-2021,28-October-2021,1161
YNBGCKIFUVEXOQDWTPAR,136,1885,150,PFITSRBMVHACQJODKWUN,1208,34000,XDNVKEPGSRHTFQZOWALB,1,4938,50000,959,5000,485,WJYBRETCHGDPQKISVFOZ,28-October-2021,28-October-2021,1326
AXECJHMQGZVTDKWYBURP,460,799,157,DCPTYKAUQVXGLSBNZRJO,2103,34000,OZVYGNUBCSPTJEQFDLIA,3,4979,50000,47,5000,729,KPDZURHEQGLITMWAOVBC,28-October-2021,28-October-2021,1717
JYMHRQOXWABENIDVTLCZ,592,1016,186,NMZRUJBYWHCSFIAPVKOG,3221,34000,IYWENDZOPKASLUTQBMJX,4,2129,50000,362,5000,14,RJIXUHYZPCBKTODLWNSM,28-October-2021,28-October-2021,1486
IKRMPYEVGOAHDTWCUQLJ,101,961,161,TFLUZDSKIAXJVQOENHMB,3522,34000,AEXHIQCURPJMKYZWFGLO,4,3499,50000,793,5000,790,OIGNBDCSKAQFXZHMRPVL,28-October-2021,28-October-2021,1913
MEXDYGHCTOIKARQBJFSP,602,1213,176,GKZUTORBDNMAXFJYPIQV,3370,34000,RTKYSBDXPHCLJFOZWNQE,4,2887,50000,110,5000,391,XIRPZGASWNOLTHDJMFBY,28-October-2021,28-October-2021,1021
FRBLXDKQCYJUSWPINVAO,119,1328,124,XVOKZFPTBNQRIUASEHGW,3927,34000,AIUFEZJCBTHNLORMXKWY,0,2192,50000,735,5000,752,ZEDHIGCTWOJNRKBAUMVL,28-October-2021,28-October-2021,1593
LEJWUKFHTYNPBGDZOMQA,925,1685,114,BSVZXGFMDORCNEYJAWUT,2984,34000,PWEFVMLYDAJBCISXOQTN,1,2104,50000,56,5000,273,TCJOWGQAKNLRIYXUMHEZ,28-October-2021,28-October-2021,1886
TWCDBAQNOPFHSKIJEMYV,767,1902,200,ZIBCRQDFYHXKGONMTUWA,2933,34000,XKIROMJTVCDQZNYFAWEB,4,3804,50000,80,5000,345,KMBPIZDFGEUVYRWTONLQ,28-October-2021,28-October-2021,1528
EYSKNAHQLOGCIPBUMRZW,670,1255,156,ZYVXWFBKDAQILERCPGUJ,3309,34000,BGEPRTWOXVCMQJAHSNKU,1,4900,50000,519,5000,486,DGCLWKUBXVPNJETOHMYQ,28-October-2021,28-October-2021,1477
KWCYDHZMGQFLUENSTXRB,303,1271,176,QSZWOTJIRNGCPBAHFKYL,2096,34000,TUCRGAIFHSKPDOLNZXQM,1,2666,50000,122,5000,190,DTKLWVSAJYCIPOGRMNBZ,28-October-2021,28-October-2021,1204
WESYUNQBFORDACXTIPMJ,374,1242,128,HKPAXCSVWGLRBEZNMJOD,1600,34000,FDHUXWZGBOMKYELISRTV,3,3972,50000,988,5000,919,WSRQVDGBTCKPJFNYUHEA,28-October-2021,28-October-2021,1722
NKCFUBLZISGQRPHYOVET,244,1764,114,ZSXDTANMIKGBORPUJVEY,2948,34000,QMXZKIWBDFTUVPHYONSA,4,2832,50000,667,5000,323,NKXJCZEGQAOTWHRFPLMV,28-October-2021,28-October-2021,1469
XMWUFDJVRIAQEHBLKCPO,190,904,136,ANROQVJKPBXFHWUIEMZC,1485,34000,AEOHTGSVRLKNIBZPQFYU,4,2069,50000,653,5000,317,FZGCMNIRKXTVJYWOAEUH,28-October-2021,28-October-2021,1229
AOXFIQVRSKUEJCDHLMGY,462,1331,180,BDRZAVXLIGPUOWECMYSN,2478,34000,JBOVPCRAQUDGILTNSHFX,4,3039,50000,640,5000,57,RCYPUBZQKNDXGSOTIHMJ,28-October-2021,28-October-2021,1837
PBUWFQAGNHDIVSLTZKEY,485,1423,118,QJSZUKIAPDWBNOLCEHRM,1684,34000,EROAHCNVFGDSBZKTXULQ,3,4101,50000,302,5000,163,JGRQAOBPUSDMVZTELFYW,28-October-2021,28-October-2021,1087
FUIVOMTQAGEWCPKHRLXD,716,632,154,LOWJMIXPTUDBHRCAFZGQ,3989,34000,JLAWIPKUSMNVZQFGDBEY,3,4735,50000,661,5000,570,BVENKZHAGUFWJCRPQYSX,28-October-2021,28-October-2021,1961
USZFMRIQNEXBLDHKOACJ,467,1077,183,HDLKWXCUBNTESZAQROPF,1414,34000,EWKXTFGPUQVDJNMZSYBR,2,3183,50000,959,5000,50,BWXLDGQSIJNYCAUTMZEO,28-October-2021,28-October-2021,1832
KBDJAOCRSQXVNYFLZPHG,821,839,163,PWKVOJIDMAFHYNULGTRC,2224,34000,UHGSVDBXELKAMQJTCFYR,1,2936,50000,14,5000,47,FTLMEBWVCXPGJKDNSOUA,28-October-2021,28-October-2021,1435
NAEMRQFTJXLVZKWUBGPH,228,1827,181,KMDTVJYIZFHCSGRXAEOL,2770,34000,WOETQMHNBPSDXIAJVYUZ,2,2657,50000,543,5000,634,ANUWCJEKDRYBVFIHPQST,28-October-2021,28-October-2021,1117
RDPZWSKFOVBJICATHEXQ,561,1959,181,SCJVXQGROKHTLAFWZDME,1477,34000,HTKWMUNXORAESGDBVJCL,0,2950,50000,960,5000,425,HDEQOITXNWGFCKAUBZPY,28-October-2021,28-October-2021,1399
OJMQAFVXYWCPIDSTZRLN,564,1079,200,OPKWNMYSVCXQRZJLDIUB,1700,34000,ASEJCVKDNQHPUFIRBTMZ,4,4147,50000,789,5000,462,FIAKPSOBVYUCZNRDHTXE,28-October-2021,28-October-2021,1344
FRHYTIGJKWSVEOCLQBPU,792,1031,121,JLSVTFCHMWZIBEGUYDNR,2819,34000,XCDTAGQJWLPHEOIYMNKB,1,4710,50000,206,5000,222,DPMJWQCBOTRYLZGNXHUI,28-October-2021,28-October-2021,1373
HMUNFTXDZOEWLGBIJVQS,484,708,128,RTCZEMKNLIGFHDASBQOW,1826,34000,CWYQLMZEJIRSNTOGHVXF,4,2237,50000,170,5000,332,ONFRVPZHIASJQBGMUWDT,28-October-2021,28-October-2021,1775
ARIMCYGTXZKJDHLBFEWV,568,1178,147,XHCKAJIFQTRMVPZGWUDY,3114,34000,TERZHQPYJMXSLDWNBGUV,4,4351,50000,424,5000,708,TKCUZPSNBROWHAGEYFLD,28-October-2021,28-October-2021,1808
CXPVIRSNHOTDWKLFBQUZ,282,926,122,EHTGZYAOVJLXQKWSDFMP,2918,34000,RDBJHNUZLGTOWCVEFQKX,2,3897,50000,183,5000,190,LMQJTKOUIDEGAVWYHZXN,28-October-2021,28-October-2021,1407
TASBCWZRDNYGKFHOIPJX,226,563,182,HZFDRVXTEOKLJWGAYCSB,2211,34000,GSYHFWQDONJXPUZMKACE,2,2038,50000,47,5000,403,RMDGQHSJNTFABLWIKYOX,28-October-2021,28-October-2021,1990
IPTLVRDHSKNOUBMZEGWF,199,1020,124,UYMWDTIOEFKJXBQAZVSG,3434,34000,EAWSBQXNGDPJHFITLVUY,3,3584,50000,331,5000,30,TLOWSHRAFJVQCBUDGYPN,28-October-2021,28-October-2021,1366
QUFVLHNOSJTDKPXEWIRC,741,1044,109,USQNVHGAMJWEZLYKOIPT,3830,34000,PLMSFZJCEYAUTBOXVHWG,4,3830,50000,761,5000,624,PVDASYWNIZBHLOEMXJRU,28-October-2021,28-October-2021,1674
QIWLUBEMJKRZNPTYOVCS,749,1213,189,TYQXMLEFDONJWBHPICRZ,3016,34000,USKRBICVEMHQJPGFONYA,2,4674,50000,596,5000,240,OPVMALDIGHUBCNFSQZRJ,28-October-2021,28-October-2021,1166
EMAZPYJUTBDIKOGLHSFX,821,1132,160,BSDGZETAJNXRCUYKWOIV,1248,34000,WHIOTVARYZULEQKSCJNB,2,4995,50000,629,5000,148,NEVUOFMGXLZYBWDKRAPH,28-October-2021,28-October-2021,1359
RNSZBDLKAHUMXFWOQVPE,218,804,126,RYUWXAQJHEONDBMPFGIL,2412,34000,MVFCWBHPXYJNLDGUZOQT,4,2940,50000,659,5000,55,HMGLYBUPOZQXVICETWKD,28-October-2021,28-October-2021,1995
BECTJFWXNRLPDOYAZKMQ,596,1215,177,GVKQAPHICYUJDTXWEZLS,2810,34000,LKFZSNOJRETXIMDYQBWC,2,3840,50000,419,5000,450,NOKLUTRMZYDQAHJGPBXW,28-October-2021,28-October-2021,1685
PIGQEYWSTXUZCROABMJN,303,685,100,ZTJNGBSWOFEIDPAKHRVM,1064,34000,JBKNTECIAUYFMVWGDLRS,3,4310,50000,45,5000,225,OXMBLJGWDRNKYPICTUAV,28-October-2021,28-October-2021,1375
SACIYEDPJFULBOZMHNQV,885,1706,130,QZPDWIOUNKSFYHCMBVEX,3839,34000,YBMILNUFZKQEWVSROJHC,2,2603,50000,480,5000,496,TWRLDYSBNPFOQUGKEAZM,28-October-2021,28-October-2021,1547
TMRZYHFXDPAQVGSBOLJI,912,1651,195,CDRVJZWLXTQBGMHAISKU,2396,34000,UJCXYKNHEWLVAIQSRTFO,0,4172,50000,484,5000,267,FCXWAZQYMIPVHSEGOTRB,28-October-2021,28-October-2021,1229
NQOWGZAEFCHIRLSPDTBJ,452,1270,155,GRNIDMYTLEZBXKUWFHQP,3580,34000,VIBJYWHLMNCQDSGAEFPR,4,3060,50000,392,5000,169,VQUCAPYRJHSKGBXWOLZN,28-October-2021,28-October-2021,1264
OQRCLNFKTBUSVWEDAJPI,105,1864,128,TKUYMRNCBZSXAHWOQPDL,2983,34000,SYFGKWXUVQZCTBJRHNAD,3,3943,50000,20,5000,458,EOGSTKLDCQBWRIZFXMHV,28-October-2021,28-October-2021,1578
